region_date,date,size_rank,region_name,latitude,longitude,list_price,sale_price,list_divided_by_sale,list_minus_sale
losangeles-longbeach-anaheim20180428,2018-04-28,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,871159.0,636313.0,73.04211975081472,234846.0
sanjose20180428,2018-04-28,34,"San Jose, CA",37.3361905,-121.890583,1296432.0,1149500.0,88.66643217692868,146932.0
ventura20180505,2018-05-05,66,"Ventura, CA",34.4458248,-119.0779359,779285.0,595000.0,76.35204065264955,184285.0
bakersfield20180505,2018-05-05,63,"Bakersfield, CA",35.3738712,-119.0194639,278019.0,226500.0,81.46925210147508,51519.0
fresno20180505,2018-05-05,56,"Fresno, CA",36.7394421,-119.7848307,346778.0,263750.0,76.05730467330685,83028.0
stockton20180505,2018-05-05,77,"Stockton, CA",37.9577016,-121.2907796,420781.0,375000.0,89.1199935358298,45781.0
sandiego20180505,2018-05-05,17,"San Diego, CA",32.7174202,-117.1627728,779175.0,584500.0,75.01524047871145,194675.0
sanfrancisco20180505,2018-05-05,11,"San Francisco, CA",37.7790262,-122.419906,953033.0,838750.0,88.00849498390927,114283.0
losangeles-longbeach-anaheim20180505,2018-05-05,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,871185.0,635063.0,72.89645712449135,236122.0
riverside20180505,2018-05-05,13,"Riverside, CA",33.9533546,-117.3961623,408773.0,368188.0,90.07150667974646,40585.0
sacramento20180505,2018-05-05,25,"Sacramento, CA",38.5810606,-121.493895,499563.0,409000.0,81.87155573971651,90563.0
sanjose20180505,2018-05-05,34,"San Jose, CA",37.3361905,-121.890583,1304202.0,1155125.0,88.56948540180124,149077.0
bakersfield20180512,2018-05-12,63,"Bakersfield, CA",35.3738712,-119.0194639,278874.0,227250.0,81.48841412250694,51624.0
ventura20180512,2018-05-12,66,"Ventura, CA",34.4458248,-119.0779359,769950.0,593000.0,77.01798818105073,176950.0
fresno20180512,2018-05-12,56,"Fresno, CA",36.7394421,-119.7848307,346778.0,266250.0,76.77822699248512,80528.0
stockton20180512,2018-05-12,77,"Stockton, CA",37.9577016,-121.2907796,420753.0,370750.0,88.1158304278282,50003.0
sandiego20180512,2018-05-12,17,"San Diego, CA",32.7174202,-117.1627728,778941.0,583250.0,74.8773013617206,195691.0
riverside20180512,2018-05-12,13,"Riverside, CA",33.9533546,-117.3961623,408748.0,369563.0,90.41340875062386,39185.0
sanfrancisco20180512,2018-05-12,11,"San Francisco, CA",37.7790262,-122.419906,965559.0,840000.0,86.9962374127319,125559.0
losangeles-longbeach-anaheim20180512,2018-05-12,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,871182.0,640063.0,73.47064103711969,231119.0
sanjose20180512,2018-05-12,34,"San Jose, CA",37.3361905,-121.890583,1309334.0,1160500.0,88.63284692828569,148834.0
sacramento20180512,2018-05-12,25,"Sacramento, CA",38.5810606,-121.493895,499690.0,410375.0,82.12591806920291,89315.0
ventura20180519,2018-05-19,66,"Ventura, CA",34.4458248,-119.0779359,760123.0,596750.0,78.50703109891425,163373.0
bakersfield20180519,2018-05-19,63,"Bakersfield, CA",35.3738712,-119.0194639,279477.0,232375.0,83.14637698272129,47102.0
fresno20180519,2018-05-19,56,"Fresno, CA",36.7394421,-119.7848307,346804.0,271500.0,78.28629427572923,75304.0
stockton20180519,2018-05-19,77,"Stockton, CA",37.9577016,-121.2907796,420215.0,368250.0,87.63371131444617,51965.0
sandiego20180519,2018-05-19,17,"San Diego, CA",32.7174202,-117.1627728,778681.0,589500.0,75.70494207512446,189181.0
losangeles-longbeach-anaheim20180519,2018-05-19,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,871157.0,646313.0,74.19018615473445,224844.0
riverside20180519,2018-05-19,13,"Riverside, CA",33.9533546,-117.3961623,408748.0,372063.0,91.0250325383855,36685.0
sanfrancisco20180519,2018-05-19,11,"San Francisco, CA",37.7790262,-122.419906,970701.0,845000.0,87.05049237612818,125701.0
sacramento20180519,2018-05-19,25,"Sacramento, CA",38.5810606,-121.493895,501061.0,411625.0,82.15067626496574,89436.0
sanjose20180519,2018-05-19,34,"San Jose, CA",37.3361905,-121.890583,1317076.0,1146313.0,87.03468896252001,170763.0
ventura20180526,2018-05-26,66,"Ventura, CA",34.4458248,-119.0779359,749067.0,598125.0,79.84933256971672,150942.0
bakersfield20180526,2018-05-26,63,"Bakersfield, CA",35.3738712,-119.0194639,280332.0,238000.0,84.89933364724683,42332.0
fresno20180526,2018-05-26,56,"Fresno, CA",36.7394421,-119.7848307,346818.0,272750.0,78.64355367945147,74068.0
stockton20180526,2018-05-26,77,"Stockton, CA",37.9577016,-121.2907796,417273.0,371375.0,89.00048649205677,45898.0
sandiego20180526,2018-05-26,17,"San Diego, CA",32.7174202,-117.1627728,778655.0,592000.0,76.02853638646127,186655.0
riverside20180526,2018-05-26,13,"Riverside, CA",33.9533546,-117.3961623,408770.0,370063.0,90.53086087530885,38707.0
sanfrancisco20180526,2018-05-26,11,"San Francisco, CA",37.7790262,-122.419906,978115.0,855000.0,87.4130342546633,123115.0
losangeles-longbeach-anaheim20180526,2018-05-26,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,871128.0,654375.0,75.11812270986583,216753.0
sacramento20180526,2018-05-26,25,"Sacramento, CA",38.5810606,-121.493895,502355.0,406563.0,80.93141304456012,95792.0
sanjose20180526,2018-05-26,34,"San Jose, CA",37.3361905,-121.890583,1319683.0,1163813.0,88.18883019634261,155870.0
bakersfield20180602,2018-06-02,63,"Bakersfield, CA",35.3738712,-119.0194639,281061.0,240500.0,85.56861321919442,40561.0
ventura20180602,2018-06-02,66,"Ventura, CA",34.4458248,-119.0779359,744399.0,601625.0,80.82023216044084,142774.0
fresno20180602,2018-06-02,56,"Fresno, CA",36.7394421,-119.7848307,348131.0,271500.0,77.98788387130132,76631.0
stockton20180602,2018-06-02,77,"Stockton, CA",37.9577016,-121.2907796,415959.0,377500.0,90.75413682598526,38459.0
sandiego20180602,2018-06-02,17,"San Diego, CA",32.7174202,-117.1627728,778681.0,588750.0,75.60862535492711,189931.0
riverside20180602,2018-06-02,13,"Riverside, CA",33.9533546,-117.3961623,408745.0,370250.0,90.5821477938568,38495.0
sanfrancisco20180602,2018-06-02,11,"San Francisco, CA",37.7790262,-122.419906,984762.0,865563.0,87.89565397527525,119199.0
losangeles-longbeach-anaheim20180602,2018-06-02,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,871077.0,659375.0,75.6965228102682,211702.0
sanjose20180602,2018-06-02,34,"San Jose, CA",37.3361905,-121.890583,1320973.0,1168188.0,88.4339044022853,152785.0
sacramento20180602,2018-06-02,25,"Sacramento, CA",38.5810606,-121.493895,502355.0,410313.0,81.67789710463715,92042.0
ventura20180609,2018-06-09,66,"Ventura, CA",34.4458248,-119.0779359,743908.0,604375.0,81.24324513246262,139533.0
bakersfield20180609,2018-06-09,63,"Bakersfield, CA",35.3738712,-119.0194639,281438.0,240500.0,85.45398986632935,40938.0
fresno20180609,2018-06-09,56,"Fresno, CA",36.7394421,-119.7848307,349182.0,274375.0,78.57650165243341,74807.0
stockton20180609,2018-06-09,77,"Stockton, CA",37.9577016,-121.2907796,415961.0,381350.0,91.67926800829883,34611.0
sandiego20180609,2018-06-09,17,"San Diego, CA",32.7174202,-117.1627728,778915.0,585000.0,75.10447224665079,193915.0
riverside20180609,2018-06-09,13,"Riverside, CA",33.9533546,-117.3961623,408745.0,371500.0,90.88796193225606,37245.0
sanfrancisco20180609,2018-06-09,11,"San Francisco, CA",37.7790262,-122.419906,985273.0,865563.0,87.85006795071011,119710.0
sacramento20180609,2018-06-09,25,"Sacramento, CA",38.5810606,-121.493895,501188.0,410625.0,81.93033352753856,90563.0
sanjose20180609,2018-06-09,34,"San Jose, CA",37.3361905,-121.890583,1316070.0,1169063.0,88.8298494760917,147007.0
losangeles-longbeach-anaheim20180609,2018-06-09,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870823.0,661875.0,76.00568657465409,208948.0
ventura20180616,2018-06-16,66,"Ventura, CA",34.4458248,-119.0779359,743908.0,609000.0,81.86496179635117,134908.0
bakersfield20180616,2018-06-16,63,"Bakersfield, CA",35.3738712,-119.0194639,281438.0,236250.0,83.94388817430482,45188.0
fresno20180616,2018-06-16,56,"Fresno, CA",36.7394421,-119.7848307,350470.0,275375.0,78.57305903501013,75095.0
stockton20180616,2018-06-16,77,"Stockton, CA",37.9577016,-121.2907796,417842.0,389100.0,93.12132337103498,28742.0
sandiego20180616,2018-06-16,17,"San Diego, CA",32.7174202,-117.1627728,778915.0,581250.0,74.62303332199276,197665.0
riverside20180616,2018-06-16,13,"Riverside, CA",33.9533546,-117.3961623,409967.0,370250.0,90.3121470752524,39717.0
sanfrancisco20180616,2018-06-16,11,"San Francisco, CA",37.7790262,-122.419906,985017.0,874063.0,88.73582892477998,110954.0
losangeles-longbeach-anaheim20180616,2018-06-16,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870593.0,664625.0,76.34164299506199,205968.0
sacramento20180616,2018-06-16,25,"Sacramento, CA",38.5810606,-121.493895,499690.0,415750.0,83.20158498268927,83940.0
sanjose20180616,2018-06-16,34,"San Jose, CA",37.3361905,-121.890583,1304457.0,1165000.0,89.30919148733918,139457.0
bakersfield20180623,2018-06-23,63,"Bakersfield, CA",35.3738712,-119.0194639,281438.0,233625.0,83.01117830570143,47813.0
ventura20180623,2018-06-23,66,"Ventura, CA",34.4458248,-119.0779359,744276.0,618875.0,83.15127721436671,125401.0
fresno20180623,2018-06-23,56,"Fresno, CA",36.7394421,-119.7848307,350995.0,275375.0,78.45553355460903,75620.0
stockton20180623,2018-06-23,77,"Stockton, CA",37.9577016,-121.2907796,420529.0,394725.0,93.86391901628664,25804.0
sandiego20180623,2018-06-23,17,"San Diego, CA",32.7174202,-117.1627728,778681.0,584750.0,75.0949361805412,193931.0
riverside20180623,2018-06-23,13,"Riverside, CA",33.9533546,-117.3961623,411191.0,373500.0,90.83370015394306,37691.0
sanfrancisco20180623,2018-06-23,11,"San Francisco, CA",37.7790262,-122.419906,972476.0,864063.0,88.85185855486408,108413.0
losangeles-longbeach-anaheim20180623,2018-06-23,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,870365.0,661250.0,75.9738730302804,209115.0
sacramento20180623,2018-06-23,25,"Sacramento, CA",38.5810606,-121.493895,497152.0,416313.0,83.73958065139033,80839.0
sanjose20180623,2018-06-23,34,"San Jose, CA",37.3361905,-121.890583,1295425.0,1160000.0,89.54590192407898,135425.0
bakersfield20180630,2018-06-30,63,"Bakersfield, CA",35.3738712,-119.0194639,281435.0,235500.0,83.67829161262814,45935.0
ventura20180630,2018-06-30,66,"Ventura, CA",34.4458248,-119.0779359,741820.0,616625.0,83.12326440376371,125195.0
fresno20180630,2018-06-30,56,"Fresno, CA",36.7394421,-119.7848307,350995.0,279125.0,79.52392484223422,71870.0
stockton20180630,2018-06-30,77,"Stockton, CA",37.9577016,-121.2907796,424291.0,387350.0,91.29347546848744,36941.0
sandiego20180630,2018-06-30,17,"San Diego, CA",32.7174202,-117.1627728,777610.0,590125.0,75.88958475328249,187485.0
riverside20180630,2018-06-30,13,"Riverside, CA",33.9533546,-117.3961623,412437.0,371500.0,90.0743628723902,40937.0
sanfrancisco20180630,2018-06-30,11,"San Francisco, CA",37.7790262,-122.419906,953303.0,866000.0,90.84205126806482,87303.0
losangeles-longbeach-anaheim20180630,2018-06-30,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,869904.0,661875.0,76.08598190145119,208029.0
sanjose20180630,2018-06-30,34,"San Jose, CA",37.3361905,-121.890583,1286393.0,1146875.0,89.15432531116075,139518.0
sacramento20180630,2018-06-30,25,"Sacramento, CA",38.5810606,-121.493895,494589.0,415188.0,83.94606430794053,79401.0
bakersfield20180707,2018-07-07,63,"Bakersfield, CA",35.3738712,-119.0194639,280844.0,238000.0,84.74455569640085,42844.0
ventura20180707,2018-07-07,66,"Ventura, CA",34.4458248,-119.0779359,739609.0,614125.0,83.03373809675112,125484.0
fresno20180707,2018-07-07,56,"Fresno, CA",36.7394421,-119.7848307,349944.0,280250.0,80.08424205015659,69694.0
stockton20180707,2018-07-07,77,"Stockton, CA",37.9577016,-121.2907796,426737.0,391500.0,91.74268929106218,35237.0
sandiego20180707,2018-07-07,17,"San Diego, CA",32.7174202,-117.1627728,774779.0,597625.0,77.13489911316647,177154.0
riverside20180707,2018-07-07,13,"Riverside, CA",33.9533546,-117.3961623,412462.0,372375.0,90.28104407193874,40087.0
sanfrancisco20180707,2018-07-07,11,"San Francisco, CA",37.7790262,-122.419906,940073.0,857250.0,91.18972675526264,82823.0
losangeles-longbeach-anaheim20180707,2018-07-07,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,866317.0,654375.0,75.5352832739055,211942.0
sacramento20180707,2018-07-07,25,"Sacramento, CA",38.5810606,-121.493895,492076.0,416000.0,84.53978653703899,76076.0
sanjose20180707,2018-07-07,34,"San Jose, CA",37.3361905,-121.890583,1286164.0,1130000.0,87.85815805760386,156164.0
bakersfield20180714,2018-07-14,63,"Bakersfield, CA",35.3738712,-119.0194639,279612.0,237750.0,85.0285395476589,41862.0
ventura20180714,2018-07-14,66,"Ventura, CA",34.4458248,-119.0779359,737398.0,604750.0,82.01134258568644,132648.0
fresno20180714,2018-07-14,56,"Fresno, CA",36.7394421,-119.7848307,349944.0,279250.0,79.79848204284114,70694.0
stockton20180714,2018-07-14,77,"Stockton, CA",37.9577016,-121.2907796,427812.0,383750.0,89.70061615849953,44062.0
sandiego20180714,2018-07-14,17,"San Diego, CA",32.7174202,-117.1627728,769844.0,598375.0,77.72678620603655,171469.0
sanfrancisco20180714,2018-07-14,11,"San Francisco, CA",37.7790262,-122.419906,924705.0,843500.0,91.21828042456784,81205.0
losangeles-longbeach-anaheim20180714,2018-07-14,2,"Los Angeles-Long Beach-Anaheim, CA",33.782237,-118.1519248,860936.0,646875.0,75.1362470613379,214061.0
riverside20180714,2018-07-14,13,"Riverside, CA",33.9533546,-117.3961623,411241.0,372625.0,90.60988568746792,38616.0
sacramento20180714,2018-07-14,25,"Sacramento, CA",38.5810606,-121.493895,489538.0,409625.0,83.67583313246368,79913.0
sanjose20180714,2018-07-14,34,"San Jose, CA",37.3361905,-121.890583,1277132.0,1125500.0,88.12714738961986,151632.0
bakersfield20180721,2018-07-21,63,"Bakersfield, CA",35.3738712,-119.0194639,278380.0,239125.0,85.8987714634672,39255.0
ventura20180721,2018-07-21,66,"Ventura, CA",34.4458248,-119.0779359,737029.0,591000.0,80.1868040470592,146029.0
fresno20180721,2018-07-21,56,"Fresno, CA",36.7394421,-119.7848307,349418.0,279250.0,79.91860751306457,70168.0
stockton20180721,2018-07-21,77,"Stockton, CA",37.9577016,-121.2907796,427812.0,378750.0,88.53187848868195,49062.0
sandiego20180721,2018-07-21,17,"San Diego, CA",32.7174202,-117.1627728,763610.0,589000.0,77.13361532719581,174610.0
riverside20180721,2018-07-21,13,"Riverside, CA",33.9533546,-117.3961623,409770.0,370875.0,90.50808990409254,38895.0
